exact_match_accuracy,hamming_loss,micro_f1,macro_f1,surface_crack_f1,delamination_f1,pinhole_f1,method,seed,device,best_epoch,validation_macro_f1,training_images,evaluation_split
0.92,0.028888888888888888,0.9655172413793104,0.9384169453734672,0.9855072463768116,0.9230769230769231,0.9066666666666666,oversampling,456,mps,5,0.9606325808918084,1503,test
