exact_match_accuracy,hamming_loss,micro_f1,macro_f1,surface_crack_f1,delamination_f1,pinhole_f1,method,seed,device,best_epoch,validation_macro_f1,training_images,evaluation_split
0.9333333333333333,0.028888888888888888,0.9646739130434783,0.9161046787189383,0.9872029250457038,0.8444444444444444,0.9166666666666666,baseline,789,mps,8,0.9490404803783931,1503,test
